start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,title,description,property_type,operation_type
2019-10-17,2019-10-19,2019-10-17,-34.5582234,-58.4549038,Argentina,Capital Federal,Belgrano,3.0,2.0,1.0,56.0,54.0,159000.0,USD,DEPARTAMENTO 3 AMB EN BELGRANO,DEPARTAMENTO DE 3 AMBIENTES EN BELGRANO. EXCELENTE ZONA (e/ AV. DEL LIBERTADOR Y CABILDO). 56 M2. DOBLE ENTRADA. 2 DORMITORIOS CON PLACARD. LIVING. PISOS DE PARQUET. COCINA INDEPENDIENTE. LAVADERO INDEPENDIENTE. BAÑO COMPLETO. BALCON FRANCES. ,Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.569694899999995,-58.4530752,Argentina,Capital Federal,Belgrano,3.0,2.0,1.0,52.0,49.0,170000.0,USD,"3 Amb, Muy Luminoso, Buena zona","3 Amb, Muy Luminoso, Buena zona. Bajas expensas. Calefacción tiro balanceado.",Departamento,Venta
2019-10-17,2019-11-19,2019-10-17,-34.567333000000005,-58.4606689,Argentina,Capital Federal,Belgrano,3.0,2.0,2.0,107.0,107.0,570000.0,USD,"VENTA: Excelente depto en edificio de categoría, 3 años de antigüedad!!!!","LIVING/COMEDOR, BALCÓN, TOILETTE, 2 SUITES, 2 BAÑOS COMPLETOS, COCINA CON COMEDOR DIARIO, LAVADERO, 1 COCHERA FIJA, BAULERA, AMENITIESDepto. al frente con vista abierta verdeSuper luminoso y soleadoAntigüedad: 4 añosOrientación: noroesteSuperficie Total: 107 m2Palier compartido Hall 1,5 x 1,1Living/comedor 8,4 x 3,5 a balcón aterrazadoBalcón aterrazado 3,5 x 2Toilette y placards de pasillo1er. Dormitorio 3,9 x 3,1 (suite con baño  y vestidor)2do. Dormitorio 3,4 x 3,1 (suite)2 Baños completos (los 2 en suite)Cocina 6,1 x 1,9 con comedor diario amplio incorporadoLavadero grande independiente1 COCHERA FIJA1 BauleraNro de pisos: 8Deptos por piso: 3 y 2Tipo de piso: entablonadoGrupo Electrógeno2 AscensoresServicios individuales:     Calefacción: losa radiante por caldera individual     Agua caliente: caldera individualInstalación preparada para colocar el Aire Acond. central de la plantaPortero visorPortero en horario de porteríaExpensas: $7.500 (inc.  AYSA)ABL: $4.400AMENITIES: SUM con parrilla, gym, saunas y baños, pileta, solarium, jacuzzi, parrilla externa con barra Carpinterías de vidrios dobles en living. Persianas de aluminio. ",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,,,Argentina,Capital Federal,Belgrano,3.0,2.0,1.0,72.0,65.0,198000.0,USD,Semipiso en Venta de 3 ambientes,"Semipiso al contrafrente de 3 ambientes muy luminoso y en calle tranquila.Hall de recepción- living comedor con salida a balcón – amplia cocina con bajo mesada y alacenas, ventanales que le dan buena ventilación y luz, con espacio para comedor diario – lavadero independiente –hall de distribución con amplio placard - 2 dormitorios con placares – uno de los dormitorios con salida a patio propio- Baño completo.Todos los ambientes con pisos flotantes de PVC.Calefacción: losa radiante individual – aire Split frio en el living.Expensas: $4000 / ABL: $650Bicicletero- posibilidad de alquiler de espacio guardacoche en el edificio.Edificio de 6 pisos con dos departamentos por piso. Terraza de uso común.Excelente ubicación: a una cuadra de Av. De los Incas y de Álvarez Thomas y a 7 cuadras de Est. De Subte TronadorLas medidas son aproximadas y al solo efecto orientativo. Las medidas reales surgirán del titulo de propiedad respectivo.CUCICBA 6892 / CMCPSI 6284",Departamento,Venta
2019-10-17,2019-11-29,2019-10-17,,,Argentina,Capital Federal,Belgrano,3.0,2.0,2.0,88.0,82.0,360000.0,USD,VENTA 3 AMBIENTES TORRE DE CATEGORIA CON COCHERA Y BAULERA A LA VENTA,"******ESPECTACULAR 3 AMBIENTES A LA VENTA.LA UNIDAD CUENTA CON AMPLIO LIVING COMEDOR SUPER LUMINOSO CON SALIDA A BALCÓN TERRAZA, COCINA INDEPENDIENTE, CON ANAFES A GAS Y HORNO ELÉCTRICO, CAMPANA DE EXTRACCIÓN, MUEBLES ALTO Y BAJO MESADA, LAVADERO INDEPENDIENTE, TOILETTE DE RECEPCIÓN.DOS DORMITORIOS EN SUITE CON AMPLIOS PLACARES DE GUARDADO, PISOS DE MADERA EN TODOS LOS AMBIENTES Y PORCELANATO EN COCINA, SE ENTREGA CON 3 EQUIPOS DE AIRE ACONDICIONADO, CALEFACCIÓN CENTRAL CON LOSA RADIANTE, CON TERMOSTATO INDIVIDUALES EN AMBIENTES, COCHERA FIJA Y CUBIERTA, BAULERA INDIVIDUAL,AMENITIES:  GRAN PISCINA CON SOLÁRIUM Y DUCHA, SUM Y SAUNA HÚMEDO, SECO Y DUCHA ESCOCESA. PARRILLA. GIMNASIO, COCHERA DE CORTESÍA, PORTÓN AUTOMÁTICO DE COCHERAS, HALL DE ENTRADA CON DOBLE PUERTA DE SEGURIDAD, VIGILANCIA 24HS.NO DEJES DE VISITARLO!!VISITAS Y CONSULTAS:  ",Departamento,Venta
2019-10-17,9999-12-31,2019-10-17,-34.592941,-58.400517,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,85.0,82.0,220000.0,USD,Venta Departamento en Recoleta Capital Federal BERUTI 2400,"Departamento en Venta, DEPARTAMENTO EN VENTA - 3 AMB CON DEPENDENCIA,  con una superficie total de 85m²,   3 ambientes, . Departamento  3 ambientes piso alto con dependencia o escritorio. doble circulaciónmuy linda cuadra. tránsito vehicular moderado a pasos de Av. Pueyrredónhall de entradaliving de 6.50 x 3.40 dando a balcón de 2.50 x 1.20 al contrafrente vista abiertadormitorio principal de 3.20 x 4.00 + placard dando al contrafrente2º dormitorio de 3.20 x 3.75 + placard luminosococina 1.50 x 4.00baño completo con bañera con ventilación al exteriordependencia de servicio (puede funcionar como escritorio con ingreso desde el hall de entrada)lavadero independientebaño de servicio (hoy funciona como lavadero)entrada de servicio con doble circulaciónagua caliente centralNOTA: EL DEPARTAMENTO SE ENCUENTRA ALQUILADO HASTA AGOSTO DEL 2021. Para más información visite nuestro sitio web http://",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.5982776408,-58.3850927259,Argentina,Capital Federal,Recoleta,4.0,2.0,1.0,90.0,85.0,268000.0,USD,Paraguay 1200,"Departamento de 3 ambientes a reciclar: piso alto ubicado al frente súper luminoso, amplio living comedor, dos dormitorios, uno con pequeño vestidor, ambos cuartos comparten baño con posibilidad de tercer dormitorio, escritorio o playroom. Cocina, lavadero independiente, dependencia de servicio y entrada de servicio. El edificio cuenta con sistema GIA (Global intelligent access) monitoreado con cámaras de seguridad. Pisos de parquet, calefacción y agua caliente central. Corredor Responsable: Gustavo Fernandez CUCICBA 6108Tel: ",Departamento,Venta
2019-10-17,2019-10-24,2019-10-17,-34.59263970000001,-58.39501189999999,Argentina,Capital Federal,Recoleta,3.0,2.0,2.0,80.0,75.0,280000.0,USD,IMPERDIBLE RECICLADO EN SU TOTALIDAD,"LINDISIMO CONTRAFRENTE EN PLENA RECOLETARECIEN RECICLADO 80 MTS75 CUBHALL DE ENTRADAGRAN LIVING COMEDOR CON SALIDA A BALCON CORRIDOA VISTA ABIERTA DE PULMON SUPER VERDECOCINA DE BUEN TAMAÑA CON INSTALACION DE LAVARROPAINCORPORADOPASILLO DE DISTRIBUCION AMPLIO CON PLACARD DE ROPA BLANCATOILETTE, BAÑO CON BAÑADERA AMBOS CON VENTILACION AL EXTERIOR, RECICLADOS EN SU TOTALIDADGRAN DORMITORIO PRINCIPAL CON MUY BUENOS PLACARD Y VISTA ABIERTA A PULMONSEGUNDO DORMITORIO CON PLACARD VISTA A PULMONPISOS DE MADERA HIDROLAQUEADOS3 AIRES FRIO CALORCOCINA ELECTRICA CON 4 HORNALLAS MARCA ARISTONAGUA CALIENTE POR TERMOTANTEBAJAS EXPENSAS $4500PORTERO CON VIVIENDAENTRADA DEL EDIFICIO RECICLADA Y ASCENSORES AUTOMATICOS14 PISOS 3 DEPARTAMENTOS POR PISO2 ASCENSORES",Departamento,Venta
2019-10-17,2019-10-18,2019-10-17,-34.5954289,-58.3885431,Argentina,Capital Federal,Recoleta,3.0,2.0,2.0,85.0,78.0,295000.0,USD,Excelente 3 amb. con cochera y baulera,"Excelente 3 ambientes, con cochera y baulera al contrafrente. Cuenta con Living-Comedor, toilette, dos dormitorios, un baño completo, amplia cocina con comedor diario y lavadero independiente. Calefacción y aires acondicionados en todos los ambientes.Edificio con seguridad Prosegur las 24hs, en pleno corazón de Recoleta, a metros de Av. Santa Fé, a media cuadra de plaza Vicente López, a tres cuadras de callao y cuatro de Avenida 9 de Julio.AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP.",Departamento,Venta
2019-10-17,2019-10-24,2019-10-17,-34.5953314926,-58.3979199302,Argentina,Capital Federal,Recoleta,3.0,2.0,2.0,86.0,80.0,230000.0,USD,SEMIPISO 3 AMBIENTES CON BALCON CORRIDO Y BAULERA,"Excelente 3 ambientes de 87 m2 con balcón corrido al frente. Palier privado. Amplio living-comedor. Dos cómodos dormitorios con buenos placards. Pisos de parquet.  Toilette y baño completo. Gran cocina-comedor. Lavadero separado. Entrada de servicio.  Posible 3º baño en espacio actualmente utilizado como lugar de guardado (conexiones de agua existentes). Calefacción central por losa radiante y agua caliente central. Baulera. Apto crédito bancario. Se pagó ABL anual $ 13.252.-  Excelente ubicación y conexión: 3 cuadras subte lineas D y H, 3 cuadras Av. Pueyrredón, 3 cuadras Av. Callao, 3 cuadras Av. Córdoba, Facultades Medicina, Odontología, Ciencias Económicas, UCES, Salvador, y más.""La presente oferta de venta está condicionada a la confección del COTI por parte del propietario. (Res.AFIP 2371). Las medidas son aprox. y orientativas. Las medidas exactas surgirían del titulo de propiedad.""",Departamento,Venta
2019-10-17,2019-10-31,2019-10-17,-34.5946199626,-58.3792345493,Argentina,Capital Federal,Recoleta,4.0,2.0,2.0,112.0,112.0,330000.0,USD,"Lindisimo departamento sobre Sargento Cabral a copa de árboles. 112 mts, muy buena planta","Edificio de Categoría, contrafrente a Calle Sargento Cabral y copa de árboles. Palier privado, hall, Living y comedor o tercer dormitorio con vista a calle y copa de árboles, dos dormitorios, uno al contrafrente y otro al aire y luz a verde. Un baño completo y un toilette con ducha. Cocina, lavadero y dependencia de servicio con su baño. Los baños han sido reciclados hace unos años. Excelentes piso de parquet de roble de eslavonia.Servicios centrales. Mucha luz Excelente zona siempre impecable y en auge con muchos cafés, restaurantes y galerías de arte. Cercano a Plaza San Martín. Inmejorable accesibilidad y medios de transporte al estar sobre Avenida Santa Fe y cercano a la estación de Subtes Plaza San Martín (linea C) y estación de trenes Retiro.",Departamento,Venta
2019-10-17,2019-10-24,2019-10-17,-34.594203462,-58.40248114600001,Argentina,Capital Federal,Recoleta,3.0,2.0,2.0,82.0,79.0,228000.0,USD,HERMOSO DEPARTAMENTO 3 AMBIENTES CON BALCON EN RECOLETA. OPORTUNIDAD!!,"Excelente planta, todos los ambientes al frente. Pura luz y vista abierta. Hall de recepción. Gran living-comerdor con salida a balcón, 2 amplios dormitorios con buenos  placards, Pisos de parquet. Cómoda cocina-office con lavadero. Baño completo y toilette.  Oportunidad!! Estrategicamente ubicado:  Av Santa Fé esquina Av Pueyrredón;  subtes linea D y H; todas las líneas de colectivos; Alto Palermo; rodeado de universidades, colegios, parques y más.Recoleta es un barrio residencial céntrico de la ciudad de Buenos Aires. Es una zona de amplio interés histórico y arquitectónico, llamada la París argentina por la gran inmigración francesa desde el 1840, foro principal de visita en especial por el histórico Cementerio de la Recoleta ubicado allí, y el Centro Cultural Recoleta un importante foco turístico y cultural dentro de la ciudad. Es un barrio tradicional de sectores acomodados, cuyos inmuebles cotizan entre los más caros de la ciudad. Las líneas D y H de subterráneos pasan por el barrio, así como la traza de las futuras líneas F y G. Su nombre proviene del Convento de los Padres Recoletos, originarios de Francia, miembros de la Orden Franciscana que se estableció en la zona a comienzos del siglo XVIII, fundando un convento y una iglesia dedicada a Nuestra Señora del Pilar y adjunto a éste el cementerio. El paseo de la Recoleta es casi el centro geográfico del barrio, y uno de sus puntos más altos, por lo que a fines del siglo XIX el lugar atrajo a las familias pudientes del sur de la ciudad, que escapaban de la epidemia de fiebre amarilla. Desde entonces es uno de los barrios más elegantes y caros de Buenos Aires, alojando mansiones familiares, embajadas y hoteles de lujo. Junto con algunos sectores de los barrios vecinos de Retiro y Palermo, Recoleta forma parte de la zona conocida como Barrio Norte, tradicional lugar de vivienda de los sectores más adinerados de la sociedad donde se concentra buena parte de la vida cultural de la ciudad.""La presente oferta de venta está condicionada a la confección del COTI por parte del propietario. (Res.AFIP 2371).“Las descripciones arquitectónicas, funcionales y fotos son orientativas. Los valores de expensas, impuestos, servicios y medidas de este inmueble son aproximados. Los valores y medidas exactas surgirían de las facturas, títulos y planos legales del inmueble. Los precios indicados podrán modificarse sin previo aviso.""",Departamento,Venta
2019-10-17,2019-11-01,2019-10-17,-34.612016954,-58.4442524586,Argentina,Capital Federal,Caballito,3.0,2.0,2.0,71.0,67.0,245000.0,USD,Departamento de 3 ambientes en Venta en Caballito,"Departamento de 3 ambientes con cochera. Amplio y luminoso con vista abierta a la pileta. Dos dormitorios amplios, uno en suite. Dos baños completos con bañera. Cocina independiente, conectada al comedor a través de un desayunador. Espacio y conexión para lavarropas en la cocina. Calefacción por losa radiante con caldera individual. Edificio con importantes amenities, piscina, Sum, 2 gimnasios, parrillas, cancha de tennis y cancha de futbol. Spa: sauna, hidromasaje y sala de relax. Plaza de juegos exteriores para niños  Seguridad las 24 hs. Cochera descubierta. Las torres Caballito Nuevo están ubicadas en Colpayo y Felipe Vallese, en Caballito Norte, emplazadas sobre una gran fracción parquizada de 9.000 m2, en una de las manzanas más tranquilas del barrio, con excelente accesibilidad. El complejo tiene dos entradas principales, independientes para cada torre, con portones automáticos y puestos de control y seguridad. Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.6259576,-58.43618910000001,Argentina,Capital Federal,Caballito,3.0,2.0,1.0,63.0,54.0,175000.0,USD,Departamento en Venta - Caballito - Tres Ambientes - Riglos y Pedro Goyena,"Excelente ubicación Departamento de 3 ambientes ubicado en un tercer piso Frente.Living comedor con salida al balcón. Cocina con lavadero incorporado. Dos habitaciones, una con ventana y balcon al frente.. Baño completo. . Super Luminoso ¡Excelente ubicación! Esquina Pedro Goyena a una cuadra de Jose Maria Moreno a dos de Directorio y a dos de Juan B. Alberdi.Colectivos:8, 25, 26, 42, 46, 53, 56, 57, 86, 88, 91, 96, 97, 103, 126, 134, 135, 172, 180, 195Subtes  / ",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.6130871,-58.38135989999999,Argentina,Capital Federal,Monserrat,3.0,2.0,2.0,197.0,197.0,600000.0,USD,Espectacular Propiedad Apto Profesional en Avenida de Mayo,"Emblematica propiedad en el palacio  ""La Inmobiliaria"",  con increibles vistas al Congreso Nacional y Plaza de los Dos Congresos.El edificio de estilo Neo Renacentista inaugurado en 1910, esta situado en la esquina de Av de Mayo y Luis Saenz Peña. Cuenta con un  Hall de distrubuicion , gran recepcion muy luminosa , 2 amplios dormitorios , 2 baños completos reciclados y una funcional y comoda cocina. Todos los ambientes dan al exterior, por lo que tiene mucha luz y ventilacion.Los pisos son de Pinotea original. Cuenta con techos de altura, y toda la carpinteria de categoria.APTO PROFESIONAL ",Departamento,Venta
2019-10-17,2019-12-13,2019-10-17,-34.6281142351,-58.3912948022,Argentina,Capital Federal,Monserrat,3.0,2.0,1.0,45.0,41.0,89000.0,USD,Oportunidad 3 ambientes  - Zona estratégica ,"EXCELENTE INVERSIÓN !!  Para visitar contactarse con Marta: 1561534481 mensajes o whatsapp !!Departamento 2 ambientes con Escritorio o Segundo Dormitorio pequeño con mucho lugar de guardado, es Super luminoso y fresco, ,  todos sus ambientes tienen ventanas NUEVAS . Balcón con  Vista super abierta ! Esta ubicado sobre Avenida Entre Rios entre Brasil y Garay ,  Zona estratégica cerca de todos los medios de transporte.Edificio bien conservado - Paga bajas expensas $ 2600OPORTUNIDAD !! Para visitar contactarse con Marta: 1561534481 mensajes o whatsapp !!Consultas:ONE ",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.6144722,-58.3933085,Argentina,Capital Federal,Monserrat,3.0,2.0,1.0,52.0,52.0,120000.0,USD,"Venta Dpto 2 Dorm, B° Monserrat, Capital Federal","Excelente Departamento, ubicado en la calle Combate de los Pozos, N° 445. Se trata de un Barrio consolidado, dentro del casco histórico de la ciudad.Superficie: 52.15 m² (aprox)Descripción: Living - Comedor, Cocina, Balcón con Lavadero, 2 dormitorios, principal con placar integrado en la pared y un segundo dormitorio mas pequeño con placar; Baño completo. El departamento se encuentra en excelentes condiciones con orientación al contra frente. El edificio cuenta con doble puerta de acceso mediante sistema de cerradura electromagnética, cuenta con portero 12hs.  El agente inmobiliario asociado es un intermediario entre los potenciales clientes y el martillero. Todas las operaciones inmobiliarias son promocionadas y concluidas por Leandro Elias Sfeir Mat N°489. Todas las fotos, planos, proyecciones, son ilustrativas, carecen de rigor técnico y no son vinculantes.",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.6281142351,-58.3912948022,Argentina,Capital Federal,Monserrat,3.0,2.0,1.0,45.0,41.0,89000.0,USD,Oportunidad 3 ambientes  - Zona estratégica ,"EXCELENTE INVERSIÓN !!  Para visitar contactarse con Marta: 1561534481 mensajes o whatsapp !!Departamento 2 ambientes con Escritorio o Segundo Dormitorio pequeño con mucho lugar de guardado, es Super luminoso y fresco, ,  todos sus ambientes tienen ventanas NUEVAS . Balcón con  Vista super abierta ! Esta ubicado sobre Avenida Entre Rios entre Brasil y Garay ,  Zona estratégica cerca de todos los medios de transporte.Edificio bien conservado - Paga bajas expensas $ 2600OPORTUNIDAD !! Para visitar contactarse con Marta: 1561534481 mensajes o whatsapp !!Consultas:ONE ",Departamento,Venta
2019-10-17,2019-10-28,2019-10-17,,,Argentina,Capital Federal,San Telmo,3.0,2.0,2.0,70.0,70.0,140000.0,USD,Ideal INVERSION expensas muy  Bajas    Semipiso  de 3 Ambientes Amplios  70 m2 al Contrafrente muy luminoso ,"OPORTUNIDAD!!!!!!   Dpto. de 3 Ambientes al contra frente muy luminoso   Con expensas Bajas. Superficie total  de 70 m2,  sólida construcción y en excelentes condiciones. Inmueble de estilo antiguo, con techos altos, ventanales amplios  con corriente de aire cruzado para mayor ventilación posee un  ampio living-comedor, dos dormitorios amplios y luminosos, cocina completa y de muy buen gusto reciclada hace 10 años y sector de tolete de recepción, baño principal amplio completo con bañera. Todos los ambientes son muy luminosos, cerca de todo y con muy buenos accesos colectivos  2, 8, 22, 24, 28, 29, 86, 103, 126  Subte linea E    Disposición Inmediata Visite con personal de la Firma  ",Departamento,Venta
2019-10-17,2019-12-12,2019-10-17,-34.6989035,-58.3244149,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,3.0,2.0,2.0,68.0,68.0,98000.0,USD,EN VENTA SEMIPISO DE 3 AMBIENTES Y 2 BAÑOS EN WILDE,"EN VENTA SEMIPISO DE 3 AMBIENTES Y 2 BAÑOS EN WILDE.OPORTUNIDAD!! ULTIMA UNIDADgran living comedor con salida al balcon.cocina con bajo mesada, alacenas, calefon.lavadero integrado.toilete.baño completo con bañera y vanitory.2 dormitorios alfombrados y con placard.",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.5760225,-58.4483554,Argentina,Capital Federal,Colegiales,3.0,2.0,1.0,72.0,65.0,198000.0,USD,Semipiso en Venta de 3 ambientes,"Semipiso al contrafrente de 3 ambientes muy luminoso y en calle tranquila.Hall de recepción- living comedor con salida a balcón – amplia cocina con bajo mesada y alacenas, ventanales que le dan buena ventilación y luz, con espacio para comedor diario – lavadero independiente –hall de distribución con amplio placard - 2 dormitorios con placares – uno de los dormitorios con salida a patio propio- Baño completo.Todos los ambientes con pisos flotantes de PVC.Calefacción: losa radiante individual – aire Split frio en el living.Expensas: $4000 / ABL: $650Bicicletero- posibilidad de alquiler de espacio guardacoche en el edificio.Edificio de 6 pisos con dos departamentos por piso. Terraza de uso común.Excelente ubicación: a una cuadra de Av. De los Incas y de Álvarez Thomas y a 7 cuadras de Est. De Subte TronadorLas medidas son aproximadas y al solo efecto orientativo. Las medidas reales surgirán del titulo de propiedad respectivo.CUCICBA 6892 / CMCPSI 6284",Departamento,Venta
2019-10-17,2019-11-15,2019-10-17,-34.574466705999995,-58.4553328209,Argentina,Capital Federal,Colegiales,3.0,2.0,2.0,71.0,63.0,210000.0,USD,"Hermoso 3 ambientes, inmejorable calidad y amenities.","Hermoso y exclusivo departamento de 3 ambientes!, entrega inmediata!2 cómodos dormitorios, baño completo, cocina separada, calidad y diseño.Luminoso, se entrega con interior de placard colocado, pisos símil madera de primera calidad, mesada de calidad, horno con 4 hornallasAmenities: piscina, parrilla, quincho, SUM, sauna, gimnasioPosibilidad de comprar una cochera aparte. precio cochera USD 35.000Virrey Loreto 3150 es un emprendimiento ubicado en Colegiales, una de las zonas residenciales por excelencia y de las más tradicionales de la ciudad.Muy accesible por estar rodeado de vías rápidas de comunicación como Av. Federico Lacroze, Av. Alvarez Thomas, Av. El Cano y Av. De Los Incas pero inmerso plenamente en la estructura barrial característica de la ciudad.El edificio, propone viviendas de categoría gracias a la excelencia de los materiales nobles y moderno diseño adaptado a las exigencias de hoy.Todas las cocheras del edificio son cubiertas y se ubican en el subsuelo.Todas las unidades se entregan totalmente terminadas, con muebles de cocina completos, interiores de placard, pisos, revestimientos, carpinterías de aluminio, sanitarios y griferías de primeras marcas.Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente. Los impuestos y gastos expresados se refieren a la última información recabada y deberán confirmarse. Las fotografías no son vinculantes ni contractuales.Esta operación inmobiliaria se encuentra a cargo y es objeto de intermediación y conclusión por parte del Corredor Inmobiliario matriculado correspondiente: Jimena Navarro CUCICBA 6682 | Sergio Fernandez Milessi CSI 5681.",Departamento,Venta
2019-10-17,2019-11-10,2019-10-17,-34.665996,-58.586453500000005,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,3.0,2.0,1.0,65.0,65.0,65000.0,USD,Villa Luzuriaga - Venta - Depto 3 ambientes ,"DEPARTAMENTO EN PRIMER PISO AL CONTRAFRENTE. CONSTA DE LIVING AMPLIO - COCINA COMEDOR CON MUEBLE BAJO Y SOBRE MESADA  - BAÑO COMPLETO CON DUCHA - DOS DORMITORIOS, UNO PEQUEÑO, OTRO CON PLACARD - PATIO PEQUEÑO - . BUEN ESTADO.<br>",Departamento,Venta
2019-10-17,2019-12-13,2019-10-17,-34.4631666,-58.541383200000006,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,4.0,2.0,2.0,110.0,110.0,125000.0,USD,"DEPARTAMENTO EN, BECCAR, SAN ISIDRO, 4 AMBIENTES","Departamento en Beccar, San Isidro,EXCELENTE ESTADO, REFACCIONADO A NUEVO. 110 m2  2 habitaciones,cocinaliving- comedor,2 baños, ",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.5473589,-58.7040168,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,3.0,2.0,2.0,71.0,71.0,165000.0,USD,DEPARTAMENTO 3 AMBIENTES A LA VENTA EN SAN MIGUEL ,"VENTA DE DEPARTAMENTO 3 AMBIENTES A ESTRENAR EN EL CENTRO DE SAN MIGUEL. UBICACIÓN: CONESA 1142 ENTRE AV. PERON Y PAUNERO.CARACTERISTICAS: HERMOSO 3 AMB AL CONTRA-FRENTE CON BALCON CON PARRILLA, EL DEPTO ES DE 1 CALIDAD, GRIFERIA FV, PISO DE PORCELANATO, PRE-INSTALACION PARA AIRE ACONDICIONADO,CUENTA CONCINA A GAS BAJO MESADA ALACENA, CALEFACCION POR LOSA RADIANTE ATRAVES DE CALDERA, 1 BAÑO COMPLETO Y UN TOILETE, 2 DORMITORIOS  CON PISO FLOTANTE. EL EDIFICO CUENTA CON PILETA EN EL ULTIMO PISO Y UN SUM.COCHERA NO INCLUIDA VALOR DE LA MISMA USD 23.000VALOR: USD 165.000.-",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,,,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,84.0,64.0,199000.0,USD,OPORTUNIDAD !!!Venta. Departamento 3 amb. c/ balcón.TERRAZA propia. RECOLETA,Zona Cancillería TERRAZA PROPIA.Departamento 3 ambientes en 3er. piso con mucha luz. El living cuenta a balcón aterrazado. Cocina con espacio comedor diario que accede a una terraza propia de 4 x 3 mts. 2 dormitorios amplios.  1 en suite con baño con ducha; 1 baño completo con ventilación. Metros totales: 84 metros. Vigilancia de lunes a viernes de 06.00 am a 21.00 horas. Sábados y domingos vigilancia nocturna. ,Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.601738700000006,-58.39155890000001,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,50.0,44.0,140000.0,USD,TUCUMAN 1700 / BARRIO NORTE / VENTA 3 AMBIENTES,"MUY BUEN 3 AMBIENTES EN BARRIO NORTE!!!AMPLIO LIVING/COMEDOR CON SALIDA A BALCON AL CONTRAFRENTE-2 DORMITORIOS CON PLACARD-COCINA CON LAVADERO INDEPENDIENTE-BAÑO COMPLETO.UBICADO A MEDIA CUADRA DE CALLAO, A DOS CUADRAS DEL SUBTE D Y A DOS DE LA LINEA B.APTO CREDITOExpensas: $ 4.300Sup.Total: 50 MtsSup.cub: 44 MtsSup.desc: 6 MtsSe deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. Las expensas pueden sufrir variaciones.",Departamento,Venta
2019-10-17,2019-10-24,2019-10-17,,,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,78.0,62.0,149000.0,USD,Excelente inmueble  muy bien ubicado  con 2 dormitorios  y patio ,"Excelente departamento de tres ambientes con patio. Estado original bueno, luminoso. Cocina separada con espacio para lavadero. Baño completo, con bañera. Dos dormitorios con placard y piso de parquet. Living comedor amplio. Patio de unos 17 m2.Muy bien ubicado a una cuadra de Av Santa Fe y subte Agüero, tres cuadras de Av Pueyrredón y a cuatro cuadras de Av Cnel. Díaz.Visite con personal de la firma. ",Departamento,Venta
